#       # k              E            BS weight       TS weight
      0.6942087     -2.2883056       0.0018605       0.0022531
      0.7199202     -2.2399791       0.0018388       0.0022443
      0.7456316     -2.1904046       0.0018164       0.0022348
      0.7713430     -2.1396354       0.0017930       0.0022246
      0.7970545     -2.0877265       0.0017687       0.0022138
      0.8227659     -2.0347344       0.0017436       0.0022022
      0.8484774     -1.9807174       0.0017176       0.0021899
      0.8741888     -1.9257353       0.0016907       0.0021770
      0.8999002     -1.8698495       0.0016629       0.0021633
      0.9256117     -1.8131232       0.0016345       0.0021491
      0.9513231     -1.7556214       0.0016053       0.0021343
      0.9770345     -1.6974107       0.0015756       0.0021190
      1.0027460     -1.6385597       0.0015456       0.0021035
      1.0284574     -1.5791390       0.0015155       0.0020879
      1.0541688     -1.5192214       0.0014858       0.0020726
      1.0798803     -1.4588825       0.0014569       0.0020581
      1.1055917     -1.3982001       0.0014299       0.0020454
      1.1313031     -1.3372558       0.0014061       0.0020358
      1.1570146     -1.2761346       0.0013877       0.0020320
      1.1827260     -1.2149263       0.0013791       0.0020395
      1.2084374     -1.1537263       0.0013910       0.0020730
      1.2341489     -1.0926369       0.0014672       0.0021958
      1.2598603     -1.0317830       0.0044426       0.0066443
      1.2855717     -1.0861557       0.0015167       0.0021546
      1.3112832     -1.1423853       0.0014737       0.0019928
      1.3369946     -1.1992406       0.0014917       0.0019282
      1.3627061     -1.2565680       0.0015260       0.0018945
      1.3884175     -1.3142280       0.0015662       0.0018763
      1.4141289     -1.3720928       0.0016081       0.0018676
      1.4398404     -1.4300441       0.0016499       0.0018654
      1.4655518     -1.4879719       0.0016907       0.0018679
      1.4912632     -1.5457728       0.0017299       0.0018737
      1.5169747     -1.6033495       0.0017672       0.0018821
      1.5426861     -1.6606097       0.0018025       0.0018923
      1.5683975     -1.7174656       0.0018357       0.0019040
      1.5941090     -1.7738332       0.0018670       0.0019167
      1.6198204     -1.8296321       0.0018962       0.0019302
      1.6455318     -1.8847849       0.0019236       0.0019441
      1.6712433     -1.9392174       0.0019491       0.0019584
      1.6969547     -1.9928577       0.0019729       0.0019729
      1.7226661     -2.0456366       0.0019951       0.0019875
      1.7483776     -2.0974874       0.0020157       0.0020020
      1.7740890     -2.1483453       0.0020348       0.0020164
      1.7998004     -2.1981480       0.0020525       0.0020306
      1.8255119     -2.2468350       0.0020689       0.0020446
      1.8512233     -2.2943483       0.0020841       0.0020584
      1.8769348     -2.3406314       0.0020981       0.0020719
      1.9026462     -2.3856300       0.0021110       0.0020850
      1.9283576     -2.4292920       0.0021228       0.0020979
      1.9540691     -2.4715669       0.0021337       0.0021104
      1.9797805     -2.5124063       0.0021435       0.0021225
      2.0054919     -2.5517637       0.0021525       0.0021343
      2.0312034     -2.5895946       0.0021606       0.0021457
      2.0569148     -2.6258566       0.0021679       0.0021568
      2.0826262     -2.6605089       0.0021744       0.0021675
      2.1083377     -2.6935129       0.0021802       0.0021778
      2.1340491     -2.7248320       0.0021852       0.0021877
      2.1597605     -2.7544314       0.0021895       0.0021972
      2.1854720     -2.7822785       0.0021932       0.0022064
      2.2111834     -2.8083426       0.0021962       0.0022152
      2.2368948     -2.8325950       0.0021986       0.0022237
      2.2626063     -2.8550089       0.0022004       0.0022318
      2.2883177     -2.8755598       0.0022016       0.0022395
      2.3140291     -2.8942250       0.0022022       0.0022468
      2.3397406     -2.9109839       0.0022023       0.0022538
      2.3654520     -2.9258181       0.0022018       0.0022604
      2.3911635     -2.9387110       0.0022008       0.0022667
      2.4168749     -2.9496483       0.0021992       0.0022726
      2.4425863     -2.9586175       0.0021972       0.0022782
      2.4682978     -2.9656084       0.0021946       0.0022834
      2.4940092     -2.9706127       0.0021915       0.0022882
      2.5197206     -2.9736243       0.0021878       0.0022927
      2.5454321     -2.9746392       0.0021837       0.0022968
 
      0.0000000     -2.9631198       0.0029452       0.0030969
      0.0257114     -2.9621434       0.0029389       0.0031019
      0.0514229     -2.9591720       0.0029321       0.0031065
      0.0771343     -2.9542079       0.0029245       0.0031106
      0.1028457     -2.9472552       0.0029162       0.0031141
      0.1285572     -2.9383202       0.0029073       0.0031172
      0.1542686     -2.9274112       0.0028976       0.0031198
      0.1799800     -2.9145387       0.0028873       0.0031218
      0.2056915     -2.8997151       0.0028762       0.0031234
      0.2314029     -2.8829550       0.0028644       0.0031244
      0.2571143     -2.8642749       0.0028519       0.0031248
      0.2828258     -2.8436934       0.0028386       0.0031248
      0.3085372     -2.8212311       0.0028246       0.0031241
      0.3342487     -2.7969105       0.0028098       0.0031229
      0.3599601     -2.7707563       0.0027942       0.0031211
      0.3856715     -2.7427951       0.0027778       0.0031188
      0.4113830     -2.7130553       0.0027605       0.0031158
      0.4370944     -2.6815675       0.0027424       0.0031121
      0.4628058     -2.6483640       0.0027234       0.0031078
      0.4885173     -2.6134792       0.0027035       0.0031029
      0.5142287     -2.5769494       0.0026826       0.0030972
      0.5399401     -2.5388125       0.0026608       0.0030909
      0.5656516     -2.4991087       0.0026381       0.0030838
      0.5913630     -2.4578796       0.0026143       0.0030760
      0.6170744     -2.4151689       0.0025894       0.0030673
      0.6427859     -2.3710220       0.0025635       0.0030579
      0.6684973     -2.3254862       0.0025364       0.0030476
      0.6942087     -2.2786104       0.0025083       0.0030365
      0.7199202     -2.2304454       0.0024789       0.0030245
      0.7456316     -2.1810437       0.0024484       0.0030115
      0.7713430     -2.1304596       0.0024167       0.0029977
      0.7970545     -2.0787490       0.0023837       0.0029829
      0.8227659     -2.0259697       0.0023495       0.0029671
      0.8484774     -1.9721812       0.0023142       0.0029504
      0.8741888     -1.9174450       0.0022776       0.0029327
      0.8999002     -1.8618241       0.0022399       0.0029142
      0.9256117     -1.8053837       0.0022011       0.0028947
      0.9513231     -1.7481910       0.0021614       0.0028745
      0.9770345     -1.6903152       0.0021210       0.0028536
      1.0027460     -1.6318278       0.0020801       0.0028323
      1.0284574     -1.5728029       0.0020391       0.0028109
      1.0541688     -1.5133173       0.0019985       0.0027899
      1.0798803     -1.4534509       0.0019592       0.0027700
      1.1055917     -1.3932871       0.0019224       0.0027523
      1.1313031     -1.3329138       0.0018898       0.0027389
      1.1570146     -1.2724236       0.0018646       0.0027330
      1.1827260     -1.2119151       0.0018525       0.0027422
      1.2084374     -1.1514944       0.0018679       0.0027858
      1.2341489     -1.0912767       0.0019690       0.0029483
      1.2598603     -1.0317416       0.0001386       0.0002073
      1.2855717     -1.0848048       0.0020355       0.0028928
      1.3112832     -1.1401473       0.0019792       0.0026779
      1.3369946     -1.1962047       0.0020042       0.0025922
      1.3627061     -1.2528127       0.0020510       0.0025476
      1.3884175     -1.3098224       0.0021056       0.0025238
      1.4141289     -1.3670978       0.0021626       0.0025127
      1.4398404     -1.4245136       0.0022195       0.0025102
      1.4655518     -1.4819536       0.0022749       0.0025139
      1.4912632     -1.5393092       0.0023281       0.0025221
      1.5169747     -1.5964785       0.0023788       0.0025338
      1.5426861     -1.6533653       0.0024268       0.0025480
      1.5683975     -1.7098780       0.0024720       0.0025641
      1.5941090     -1.7659298       0.0025144       0.0025815
      1.6198204     -1.8214375       0.0025542       0.0025999
      1.6455318     -1.8763215       0.0025913       0.0026191
      1.6712433     -1.9305053       0.0026260       0.0026386
      1.6969547     -1.9839154       0.0026584       0.0026584
      1.7226661     -2.0364809       0.0026884       0.0026782
      1.7483776     -2.0881335       0.0027164       0.0026980
      1.7740890     -2.1388074       0.0027424       0.0027176
      1.7998004     -2.1884390       0.0027664       0.0027369
      1.8255119     -2.2369669       0.0027887       0.0027560
      1.8512233     -2.2843321       0.0028093       0.0027747
      1.8769348     -2.3304773       0.0028283       0.0027930
      1.9026462     -2.3753476       0.0028458       0.0028109
      1.9283576     -2.4188901       0.0028618       0.0028283
      1.9540691     -2.4610538       0.0028765       0.0028452
      1.9797805     -2.5017898       0.0028899       0.0028617
      2.0054919     -2.5410511       0.0029021       0.0028777
      2.0312034     -2.5787928       0.0029131       0.0028931
      2.0569148     -2.6149720       0.0029230       0.0029081
      2.0826262     -2.6495478       0.0029318       0.0029225
      2.1083377     -2.6824811       0.0029397       0.0029364
      2.1340491     -2.7137350       0.0029465       0.0029498
      2.1597605     -2.7432747       0.0029524       0.0029628
      2.1854720     -2.7710671       0.0029574       0.0029752
      2.2111834     -2.7970814       0.0029615       0.0029871
      2.2368948     -2.8212887       0.0029648       0.0029984
      2.2626063     -2.8436622       0.0029673       0.0030093
      2.2883177     -2.8641770       0.0029689       0.0030197
      2.3140291     -2.8828105       0.0029698       0.0030296
      2.3397406     -2.8995420       0.0029699       0.0030391
      2.3654520     -2.9143527       0.0029693       0.0030480
      2.3911635     -2.9272263       0.0029680       0.0030564
      2.4168749     -2.9381481       0.0029659       0.0030644
      2.4425863     -2.9471058       0.0029631       0.0030718
      2.4682978     -2.9540891       0.0029597       0.0030788
      2.4940092     -2.9590896       0.0029555       0.0030853
      2.5197206     -2.9621012       0.0029507       0.0030913
      2.5454321     -2.9631198       0.0029452       0.0030969
 
      0.0000000     -2.9498569       0.0038062       0.0040011
      0.0257114     -2.9488892       0.0037982       0.0040076
      0.0514229     -2.9459309       0.0037893       0.0040134
      0.0771343     -2.9409842       0.0037796       0.0040186
      0.1028457     -2.9340533       0.0037690       0.0040232
      0.1285572     -2.9251446       0.0037574       0.0040271
      0.1542686     -2.9142664       0.0037450       0.0040304
      0.1799800     -2.9014293       0.0037316       0.0040330
      0.2056915     -2.8866458       0.0037173       0.0040349
      0.2314029     -2.8699305       0.0037021       0.0040361
      0.2571143     -2.8513001       0.0036859       0.0040367
      0.2828258     -2.8307732       0.0036688       0.0040365
      0.3085372     -2.8083707       0.0036507       0.0040356
      0.3342487     -2.7841153       0.0036315       0.0040340
      0.3599601     -2.7580318       0.0036113       0.0040316
