# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
    0.402022    0.308208    0.000000  0.0000E+00  0.0000E+00  0.7433E-02  0.0000E+00  0.0000E+00  0.7433E-02  0.0000E+00  0.0000E+00  0.7433E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.415203    0.331039    0.000000  0.0000E+00  0.0000E+00  0.9225E-02  0.0000E+00  0.0000E+00  0.9225E-02  0.0000E+00  0.0000E+00  0.9225E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.428384    0.353869    0.000000  0.0000E+00  0.0000E+00  0.1142E-01  0.0000E+00  0.0000E+00  0.1142E-01  0.0000E+00  0.0000E+00  0.1142E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.441565    0.376699    0.000000  0.0000E+00  0.0000E+00  0.1412E-01  0.0000E+00  0.0000E+00  0.1412E-01  0.0000E+00  0.0000E+00  0.1412E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.454746    0.399529    0.000000  0.0000E+00  0.0000E+00  0.1740E-01  0.0000E+00  0.0000E+00  0.1740E-01  0.0000E+00  0.0000E+00  0.1740E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.467927    0.422360    0.000000  0.0000E+00  0.0000E+00  0.2135E-01  0.0000E+00  0.0000E+00  0.2135E-01  0.0000E+00  0.0000E+00  0.2135E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.481108    0.445190    0.000000  0.0000E+00  0.0000E+00  0.2605E-01  0.0000E+00  0.0000E+00  0.2605E-01  0.0000E+00  0.0000E+00  0.2605E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.494289    0.468020    0.000000  0.0000E+00  0.0000E+00  0.3144E-01  0.0000E+00  0.0000E+00  0.3144E-01  0.0000E+00  0.0000E+00  0.3144E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.507470    0.490850    0.000000  0.0000E+00  0.0000E+00  0.3734E-01  0.0000E+00  0.0000E+00  0.3734E-01  0.0000E+00  0.0000E+00  0.3734E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.520651    0.513681    0.000000  0.0000E+00  0.0000E+00  0.4326E-01  0.0000E+00  0.0000E+00  0.4326E-01  0.0000E+00  0.0000E+00  0.4326E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.533833    0.536511    0.000000  0.0000E+00  0.0000E+00  0.4838E-01  0.0000E+00  0.0000E+00  0.4838E-01  0.0000E+00  0.0000E+00  0.4838E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.547014    0.559341    0.000000  0.0000E+00  0.0000E+00  0.5170E-01  0.0000E+00  0.0000E+00  0.5170E-01  0.0000E+00  0.0000E+00  0.5170E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.560195    0.582171    0.000000  0.0000E+00  0.0000E+00  0.5242E-01  0.0000E+00  0.0000E+00  0.5242E-01  0.0000E+00  0.0000E+00  0.5242E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.573376    0.605002    0.000000  0.0000E+00  0.0000E+00  0.5033E-01  0.0000E+00  0.0000E+00  0.5033E-01  0.0000E+00  0.0000E+00  0.5033E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.586557    0.627832    0.000000  0.0000E+00  0.0000E+00  0.4598E-01  0.0000E+00  0.0000E+00  0.4598E-01  0.0000E+00  0.0000E+00  0.4598E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.599738    0.650662    0.000000  0.0000E+00  0.0000E+00  0.4034E-01  0.0000E+00  0.0000E+00  0.4034E-01  0.0000E+00  0.0000E+00  0.4034E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.612919    0.673492    0.000000  0.0000E+00  0.0000E+00  0.3435E-01  0.0000E+00  0.0000E+00  0.3435E-01  0.0000E+00  0.0000E+00  0.3435E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -0.138401   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.3371E-01  0.0000E+00  0.0000E+00  0.3371E-01  0.0000E+00  0.0000E+00  0.3371E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.125220   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.2792E-01  0.0000E+00  0.0000E+00  0.2792E-01  0.0000E+00  0.0000E+00  0.2792E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.112039   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.2290E-01  0.0000E+00  0.0000E+00  0.2290E-01  0.0000E+00  0.0000E+00  0.2290E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.098858   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.085677   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.1520E-01  0.0000E+00  0.0000E+00  0.1520E-01  0.0000E+00  0.0000E+00  0.1520E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.072496   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.1234E-01  0.0000E+00  0.0000E+00  0.1234E-01  0.0000E+00  0.0000E+00  0.1234E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.059315   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.1000E-01  0.0000E+00  0.0000E+00  0.1000E-01  0.0000E+00  0.0000E+00  0.1000E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.046134   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.8098E-02  0.0000E+00  0.0000E+00  0.8098E-02  0.0000E+00  0.0000E+00  0.8098E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.032953   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.6545E-02  0.0000E+00  0.0000E+00  0.6545E-02  0.0000E+00  0.0000E+00  0.6545E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.019772   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.5276E-02  0.0000E+00  0.0000E+00  0.5276E-02  0.0000E+00  0.0000E+00  0.5276E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.006591   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.4240E-02  0.0000E+00  0.0000E+00  0.4240E-02  0.0000E+00  0.0000E+00  0.4240E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.006591   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.3394E-02  0.0000E+00  0.0000E+00  0.3394E-02  0.0000E+00  0.0000E+00  0.3394E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.019772   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.2702E-02  0.0000E+00  0.0000E+00  0.2702E-02  0.0000E+00  0.0000E+00  0.2702E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.032953   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.2137E-02  0.0000E+00  0.0000E+00  0.2137E-02  0.0000E+00  0.0000E+00  0.2137E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.046134   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.1677E-02  0.0000E+00  0.0000E+00  0.1677E-02  0.0000E+00  0.0000E+00  0.1677E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.059315   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.1303E-02  0.0000E+00  0.0000E+00  0.1303E-02  0.0000E+00  0.0000E+00  0.1303E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.072496   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.1000E-02  0.0000E+00  0.0000E+00  0.1000E-02  0.0000E+00  0.0000E+00  0.1000E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.085677   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.7564E-03  0.0000E+00  0.0000E+00  0.7564E-03  0.0000E+00  0.0000E+00  0.7564E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.098858   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.5613E-03  0.0000E+00  0.0000E+00  0.5613E-03  0.0000E+00  0.0000E+00  0.5613E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.112039   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.4071E-03  0.0000E+00  0.0000E+00  0.4071E-03  0.0000E+00  0.0000E+00  0.4071E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.125220   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.2872E-03  0.0000E+00  0.0000E+00  0.2872E-03  0.0000E+00  0.0000E+00  0.2872E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.138401   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.1963E-03  0.0000E+00  0.0000E+00  0.1963E-03  0.0000E+00  0.0000E+00  0.1963E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.151582   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.1305E-03  0.0000E+00  0.0000E+00  0.1305E-03  0.0000E+00  0.0000E+00  0.1305E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.164763   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.8678E-04  0.0000E+00  0.0000E+00  0.8678E-04  0.0000E+00  0.0000E+00  0.8678E-04  0.0000E+00  0.0000E+00  0.0000E+00
    0.177944   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.6313E-04  0.0000E+00  0.0000E+00  0.6313E-04  0.0000E+00  0.0000E+00  0.6313E-04  0.0000E+00  0.0000E+00  0.0000E+00
    0.191125   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.5845E-04  0.0000E+00  0.0000E+00  0.5845E-04  0.0000E+00  0.0000E+00  0.5845E-04  0.0000E+00  0.0000E+00  0.0000E+00
    0.204306   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.7254E-04  0.0000E+00  0.0000E+00  0.7254E-04  0.0000E+00  0.0000E+00  0.7254E-04  0.0000E+00  0.0000E+00  0.0000E+00
    0.217487   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.1060E-03  0.0000E+00  0.0000E+00  0.1060E-03  0.0000E+00  0.0000E+00  0.1060E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.230668   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.1605E-03  0.0000E+00  0.0000E+00  0.1605E-03  0.0000E+00  0.0000E+00  0.1605E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.243849   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.2384E-03  0.0000E+00  0.0000E+00  0.2384E-03  0.0000E+00  0.0000E+00  0.2384E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.257030    0.011415    0.000000  0.0000E+00  0.0000E+00  0.3432E-03  0.0000E+00  0.0000E+00  0.3432E-03  0.0000E+00  0.0000E+00  0.3432E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.270212    0.034245    0.000000  0.0000E+00  0.0000E+00  0.4796E-03  0.0000E+00  0.0000E+00  0.4796E-03  0.0000E+00  0.0000E+00  0.4796E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.283393    0.057076    0.000000  0.0000E+00  0.0000E+00  0.6533E-03  0.0000E+00  0.0000E+00  0.6533E-03  0.0000E+00  0.0000E+00  0.6533E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.296574    0.079906    0.000000  0.0000E+00  0.0000E+00  0.8717E-03  0.0000E+00  0.0000E+00  0.8717E-03  0.0000E+00  0.0000E+00  0.8717E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.309755    0.102736    0.000000  0.0000E+00  0.0000E+00  0.1144E-02  0.0000E+00  0.0000E+00  0.1144E-02  0.0000E+00  0.0000E+00  0.1144E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.322936    0.125566    0.000000  0.0000E+00  0.0000E+00  0.1481E-02  0.0000E+00  0.0000E+00  0.1481E-02  0.0000E+00  0.0000E+00  0.1481E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.336117    0.148397    0.000000  0.0000E+00  0.0000E+00  0.1896E-02  0.0000E+00  0.0000E+00  0.1896E-02  0.0000E+00  0.0000E+00  0.1896E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.349298    0.171227    0.000000  0.0000E+00  0.0000E+00  0.2405E-02  0.0000E+00  0.0000E+00  0.2405E-02  0.0000E+00  0.0000E+00  0.2405E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.362479    0.194057    0.000000  0.0000E+00  0.0000E+00  0.3030E-02  0.0000E+00  0.0000E+00  0.3030E-02  0.0000E+00  0.0000E+00  0.3030E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.375660    0.216887    0.000000  0.0000E+00  0.0000E+00  0.3796E-02  0.0000E+00  0.0000E+00  0.3796E-02  0.0000E+00  0.0000E+00  0.3796E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.388841    0.239718    0.000000  0.0000E+00  0.0000E+00  0.4732E-02  0.0000E+00  0.0000E+00  0.4732E-02  0.0000E+00  0.0000E+00  0.4732E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.402022    0.262548    0.000000  0.0000E+00  0.0000E+00  0.5878E-02  0.0000E+00  0.0000E+00  0.5878E-02  0.0000E+00  0.0000E+00  0.5878E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.415203    0.285378    0.000000  0.0000E+00  0.0000E+00  0.7282E-02  0.0000E+00  0.0000E+00  0.7282E-02  0.0000E+00  0.0000E+00  0.7282E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.428384    0.308208    0.000000  0.0000E+00  0.0000E+00  0.9002E-02  0.0000E+00  0.0000E+00  0.9002E-02  0.0000E+00  0.0000E+00  0.9002E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.441565    0.331039    0.000000  0.0000E+00  0.0000E+00  0.1111E-01  0.0000E+00  0.0000E+00  0.1111E-01  0.0000E+00  0.0000E+00  0.1111E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.454746    0.353869    0.000000  0.0000E+00  0.0000E+00  0.1370E-01  0.0000E+00  0.0000E+00  0.1370E-01  0.0000E+00  0.0000E+00  0.1370E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.467927    0.376699    0.000000  0.0000E+00  0.0000E+00  0.1686E-01  0.0000E+00  0.0000E+00  0.1686E-01  0.0000E+00  0.0000E+00  0.1686E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.481108    0.399529    0.000000  0.0000E+00  0.0000E+00  0.2070E-01  0.0000E+00  0.0000E+00  0.2070E-01  0.0000E+00  0.0000E+00  0.2070E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.494289    0.422360    0.000000  0.0000E+00  0.0000E+00  0.2531E-01  0.0000E+00  0.0000E+00  0.2531E-01  0.0000E+00  0.0000E+00  0.2531E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.507470    0.445190    0.000000  0.0000E+00  0.0000E+00  0.3073E-01  0.0000E+00  0.0000E+00  0.3073E-01  0.0000E+00  0.0000E+00  0.3073E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.520651    0.468020    0.000000  0.0000E+00  0.0000E+00  0.3685E-01  0.0000E+00  0.0000E+00  0.3685E-01  0.0000E+00  0.0000E+00  0.3685E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.533833    0.490850    0.000000  0.0000E+00  0.0000E+00  0.4333E-01  0.0000E+00  0.0000E+00  0.4333E-01  0.0000E+00  0.0000E+00  0.4333E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.547014    0.513681    0.000000  0.0000E+00  0.0000E+00  0.4946E-01  0.0000E+00  0.0000E+00  0.4946E-01  0.0000E+00  0.0000E+00  0.4946E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.560195    0.536511    0.000000  0.0000E+00  0.0000E+00  0.5421E-01  0.0000E+00  0.0000E+00  0.5421E-01  0.0000E+00  0.0000E+00  0.5421E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.573376    0.559341    0.000000  0.0000E+00  0.0000E+00  0.5650E-01  0.0000E+00  0.0000E+00  0.5650E-01  0.0000E+00  0.0000E+00  0.5650E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.586557    0.582171    0.000000  0.0000E+00  0.0000E+00  0.5572E-01  0.0000E+00  0.0000E+00  0.5572E-01  0.0000E+00  0.0000E+00  0.5572E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.599738    0.605002    0.000000  0.0000E+00  0.0000E+00  0.5208E-01  0.0000E+00  0.0000E+00  0.5208E-01  0.0000E+00  0.0000E+00  0.5208E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.612919    0.627832    0.000000  0.0000E+00  0.0000E+00  0.4649E-01  0.0000E+00  0.0000E+00  0.4649E-01  0.0000E+00  0.0000E+00  0.4649E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.626100    0.650662    0.000000  0.0000E+00  0.0000E+00  0.4008E-01  0.0000E+00  0.0000E+00  0.4008E-01  0.0000E+00  0.0000E+00  0.4008E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.639281    0.673492    0.000000  0.0000E+00  0.0000E+00  0.3371E-01  0.0000E+00  0.0000E+00  0.3371E-01  0.0000E+00  0.0000E+00  0.3371E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -0.112039   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.3313E-01  0.0000E+00  0.0000E+00  0.3313E-01  0.0000E+00  0.0000E+00  0.3313E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.098858   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.2729E-01  0.0000E+00  0.0000E+00  0.2729E-01  0.0000E+00  0.0000E+00  0.2729E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.085677   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.2233E-01  0.0000E+00  0.0000E+00  0.2233E-01  0.0000E+00  0.0000E+00  0.2233E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.072496   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.1822E-01  0.0000E+00  0.0000E+00  0.1822E-01  0.0000E+00  0.0000E+00  0.1822E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.059315   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.1484E-01  0.0000E+00  0.0000E+00  0.1484E-01  0.0000E+00  0.0000E+00  0.1484E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.046134   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.1209E-01  0.0000E+00  0.0000E+00  0.1209E-01  0.0000E+00  0.0000E+00  0.1209E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.032953   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.9834E-02  0.0000E+00  0.0000E+00  0.9834E-02  0.0000E+00  0.0000E+00  0.9834E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.019772   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.7996E-02  0.0000E+00  0.0000E+00  0.7996E-02  0.0000E+00  0.0000E+00  0.7996E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.006591   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.6493E-02  0.0000E+00  0.0000E+00  0.6493E-02  0.0000E+00  0.0000E+00  0.6493E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.006591   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.5262E-02  0.0000E+00  0.0000E+00  0.5262E-02  0.0000E+00  0.0000E+00  0.5262E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.019772   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.4252E-02  0.0000E+00  0.0000E+00  0.4252E-02  0.0000E+00  0.0000E+00  0.4252E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.032953   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.3423E-02  0.0000E+00  0.0000E+00  0.3423E-02  0.0000E+00  0.0000E+00  0.3423E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.046134   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.2742E-02  0.0000E+00  0.0000E+00  0.2742E-02  0.0000E+00  0.0000E+00  0.2742E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.059315   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.2182E-02  0.0000E+00  0.0000E+00  0.2182E-02  0.0000E+00  0.0000E+00  0.2182E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.072496   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.1723E-02  0.0000E+00  0.0000E+00  0.1723E-02  0.0000E+00  0.0000E+00  0.1723E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.085677   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.1347E-02  0.0000E+00  0.0000E+00  0.1347E-02  0.0000E+00  0.0000E+00  0.1347E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.098858   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.1041E-02  0.0000E+00  0.0000E+00  0.1041E-02  0.0000E+00  0.0000E+00  0.1041E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.112039   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.7926E-03  0.0000E+00  0.0000E+00  0.7926E-03  0.0000E+00  0.0000E+00  0.7926E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.125220   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.5931E-03  0.0000E+00  0.0000E+00  0.5931E-03  0.0000E+00  0.0000E+00  0.5931E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.138401   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.4350E-03  0.0000E+00  0.0000E+00  0.4350E-03  0.0000E+00  0.0000E+00  0.4350E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.151582   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.3123E-03  0.0000E+00  0.0000E+00  0.3123E-03  0.0000E+00  0.0000E+00  0.3123E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.164763   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.2203E-03  0.0000E+00  0.0000E+00  0.2203E-03  0.0000E+00  0.0000E+00  0.2203E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.177944   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.1555E-03  0.0000E+00  0.0000E+00  0.1555E-03  0.0000E+00  0.0000E+00  0.1555E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.191125   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.1155E-03  0.0000E+00  0.0000E+00  0.1155E-03  0.0000E+00  0.0000E+00  0.1155E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.204306   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.9860E-04  0.0000E+00  0.0000E+00  0.9860E-04  0.0000E+00  0.0000E+00  0.9860E-04  0.0000E+00  0.0000E+00  0.0000E+00
    0.217487   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.1042E-03  0.0000E+00  0.0000E+00  0.1042E-03  0.0000E+00  0.0000E+00  0.1042E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.230668   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.1325E-03  0.0000E+00  0.0000E+00  0.1325E-03  0.0000E+00  0.0000E+00  0.1325E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.243849   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.1847E-03  0.0000E+00  0.0000E+00  0.1847E-03  0.0000E+00  0.0000E+00  0.1847E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.257030   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.2627E-03  0.0000E+00  0.0000E+00  0.2627E-03  0.0000E+00  0.0000E+00  0.2627E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.270212   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.3696E-03  0.0000E+00  0.0000E+00  0.3696E-03  0.0000E+00  0.0000E+00  0.3696E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.283393    0.011415    0.000000  0.0000E+00  0.0000E+00  0.5093E-03  0.0000E+00  0.0000E+00  0.5093E-03  0.0000E+00  0.0000E+00  0.5093E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.296574    0.034245    0.000000  0.0000E+00  0.0000E+00  0.6873E-03  0.0000E+00  0.0000E+00  0.6873E-03  0.0000E+00  0.0000E+00  0.6873E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.309755    0.057076    0.000000  0.0000E+00  0.0000E+00  0.9102E-03  0.0000E+00  0.0000E+00  0.9102E-03  0.0000E+00  0.0000E+00  0.9102E-03  0.0000E+00  0.0000E+00  0.0000E+00
    0.322936    0.079906    0.000000  0.0000E+00  0.0000E+00  0.1186E-02  0.0000E+00  0.0000E+00  0.1186E-02  0.0000E+00  0.0000E+00  0.1186E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.336117    0.102736    0.000000  0.0000E+00  0.0000E+00  0.1526E-02  0.0000E+00  0.0000E+00  0.1526E-02  0.0000E+00  0.0000E+00  0.1526E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.349298    0.125566    0.000000  0.0000E+00  0.0000E+00  0.1941E-02  0.0000E+00  0.0000E+00  0.1941E-02  0.0000E+00  0.0000E+00  0.1941E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.362479    0.148397    0.000000  0.0000E+00  0.0000E+00  0.2448E-02  0.0000E+00  0.0000E+00  0.2448E-02  0.0000E+00  0.0000E+00  0.2448E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.375660    0.171227    0.000000  0.0000E+00  0.0000E+00  0.3066E-02  0.0000E+00  0.0000E+00  0.3066E-02  0.0000E+00  0.0000E+00  0.3066E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.388841    0.194057    0.000000  0.0000E+00  0.0000E+00  0.3817E-02  0.0000E+00  0.0000E+00  0.3817E-02  0.0000E+00  0.0000E+00  0.3817E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.402022    0.216887    0.000000  0.0000E+00  0.0000E+00  0.4732E-02  0.0000E+00  0.0000E+00  0.4732E-02  0.0000E+00  0.0000E+00  0.4732E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.415203    0.239718    0.000000  0.0000E+00  0.0000E+00  0.5847E-02  0.0000E+00  0.0000E+00  0.5847E-02  0.0000E+00  0.0000E+00  0.5847E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.428384    0.262548    0.000000  0.0000E+00  0.0000E+00  0.7207E-02  0.0000E+00  0.0000E+00  0.7207E-02  0.0000E+00  0.0000E+00  0.7207E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.441565    0.285378    0.000000  0.0000E+00  0.0000E+00  0.8869E-02  0.0000E+00  0.0000E+00  0.8869E-02  0.0000E+00  0.0000E+00  0.8869E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.454746    0.308208    0.000000  0.0000E+00  0.0000E+00  0.1090E-01  0.0000E+00  0.0000E+00  0.1090E-01  0.0000E+00  0.0000E+00  0.1090E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.467927    0.331039    0.000000  0.0000E+00  0.0000E+00  0.1340E-01  0.0000E+00  0.0000E+00  0.1340E-01  0.0000E+00  0.0000E+00  0.1340E-01  0.0000E+00  0.0000E+00  0.0000E+00
